Bus,v_nom,x,y,control,generator,interconnect,substation_lv,substation_off,country,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,sub_network
36023,230.0,-122.763,40.7973,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36024,230.0,-121.849,40.9864,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36025,230.0,-121.462,38.4457,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36026,230.0,-121.328,39.9106,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36027,230.0,-120.265,40.3683,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36028,230.0,-121.85,38.12,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36029,230.0,-121.991,40.8475,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36030,230.0,-121.27,39.239,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36031,230.0,-121.149,40.086,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36032,230.0,-121.47,39.7229,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36033,230.0,-121.204,39.5538,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36034,230.0,-121.148,40.0855,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36035,230.0,-122.422,40.7175,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36036,230.0,-121.158,38.7067,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36037,230.0,-121.737,38.6905,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36038,230.0,-120.378,38.8965,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36039,230.0,-120.767,39.2574,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36040,230.0,-122.358,41.9757,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
36041,230.0,-120.596,39.0248,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36042,230.0,-121.696,39.0531,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36043,230.0,-124.195,40.8054,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36044,230.0,-120.835,39.2184,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36045,230.0,-121.492,39.543,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36046,230.0,-122.712,38.7492,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36047,230.0,-122.722,38.7881,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36048,230.0,-121.64,39.1365,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36049,230.0,-120.725,39.001,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36050,230.0,-121.609,39.1093,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36051,230.0,-121.639,39.1392,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36052,230.0,-122.446,40.6119,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36053,230.0,-122.743,38.7879,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36054,230.0,-121.124,38.3385,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36055,230.0,-121.64,39.1367,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36056,230.0,-121.191,40.1757,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36057,230.0,-122.756,38.7903,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36058,230.0,-121.72,40.8797,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36059,230.0,-122.468,40.6281,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36060,230.0,-122.627,40.6469,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36061,230.0,-122.745,38.777,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36062,230.0,-121.993,40.9226,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
36063,230.0,-120.909,39.9412,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36064,230.0,-122.423,40.5073,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36065,230.0,-120.891,39.1779,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36066,230.0,-121.4,38.5309,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36067,230.0,-121.31,38.9032,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36068,230.0,-121.63,39.5149,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36069,230.0,-121.279,39.551,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36070,230.0,-121.474,38.511,PQ,,Western,True,True,BANC,,AC,None,1.0,0.0,inf,
36071,230.0,-121.498,40.9908,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36072,230.0,-122.201,40.1519,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36073,230.0,-124.21,40.7415,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36074,230.0,-120.767,39.2569,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36075,230.0,-121.978,40.9862,PQ,,Western,True,True,PACW,,AC,None,1.0,0.0,inf,
36076,230.0,-120.532,38.834,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36077,230.0,-121.192,39.3308,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36078,230.0,-123.003,38.5535,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36079,230.0,-122.891,38.6934,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36080,230.0,-122.87,38.4176,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36081,230.0,-122.823,38.4122,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36082,230.0,-122.814,38.5002,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36083,230.0,-122.76,38.5379,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36084,230.0,-122.844,38.5442,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36085,230.0,-122.784,38.4465,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36086,230.0,-122.69,38.1578,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36087,230.0,-122.748,38.2311,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36088,230.0,-122.666,38.4866,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36089,230.0,-122.812,38.4234,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36090,230.0,-122.646,38.405,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36091,230.0,-122.782,38.4325,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36092,230.0,-122.69,38.3053,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36093,230.0,-122.787,38.2513,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36094,230.0,-122.598,38.486,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36095,230.0,-122.748,38.4599,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36096,230.0,-122.617,38.4553,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36097,230.0,-122.659,38.1225,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36098,230.0,-122.59,37.8646,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36099,230.0,-122.688,38.6502,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36100,230.0,-122.523,38.4833,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36101,230.0,-122.566,38.5647,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36102,230.0,-122.502,38.0033,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36103,230.0,-122.559,37.9206,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36104,230.0,-122.481,37.8044,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36105,230.0,-122.619,37.8825,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36106,230.0,-122.616,38.2822,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36107,230.0,-122.61,38.1733,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36108,230.0,-122.581,38.12,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36109,230.0,-122.566,38.0002,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36110,230.0,-122.478,37.8399,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36111,230.0,-122.484,38.0754,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36112,230.0,-122.59,38.0612,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36113,230.0,-122.581,37.9087,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36114,230.0,-122.496,38.0173,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36115,230.0,-122.588,37.9802,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36116,230.0,-122.437,37.8532,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36117,230.0,-122.498,37.6898,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36118,230.0,-122.4,38.3427,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36119,230.0,-122.508,37.7356,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36120,230.0,-122.416,37.8008,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36121,230.0,-122.499,37.6954,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36122,230.0,-122.559,37.8485,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36123,230.0,-122.507,37.7873,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36124,230.0,-122.442,37.7096,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36125,230.0,-122.421,37.7199,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36126,230.0,-122.41,37.6082,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36127,230.0,-122.449,37.6987,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36128,230.0,-122.516,37.5646,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36129,230.0,-122.505,38.2561,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36130,230.0,-122.398,38.1977,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36131,230.0,-122.371,37.962,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36132,230.0,-122.418,37.7408,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36133,230.0,-122.429,37.7077,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36134,230.0,-122.428,37.6691,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36135,230.0,-122.507,37.7665,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36136,230.0,-122.405,37.8096,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36137,230.0,-122.407,37.7849,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36138,230.0,-122.479,37.6662,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36139,230.0,-122.446,37.7925,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36140,230.0,-122.377,37.7395,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36141,230.0,-122.449,37.6783,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36142,230.0,-122.539,37.831,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36143,230.0,-122.455,37.8917,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36144,230.0,-122.447,37.877,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36145,230.0,-122.372,37.8201,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36146,230.0,-122.368,37.8121,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36147,230.0,-122.391,37.6979,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36148,230.0,-122.375,37.6591,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36149,230.0,-122.31,37.8726,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36150,230.0,-122.361,37.7171,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36151,230.0,-122.422,37.5661,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36152,230.0,-122.498,37.6081,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36153,230.0,-122.339,38.5819,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36154,230.0,-122.317,37.7853,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36155,230.0,-122.496,37.6679,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36156,230.0,-122.395,37.7072,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36157,230.0,-122.421,37.5305,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36158,230.0,-122.506,37.8768,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36159,230.0,-122.419,37.6224,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36160,230.0,-122.243,37.753,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36161,230.0,-122.384,37.7824,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36162,230.0,-122.404,37.9307,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36163,230.0,-122.301,37.8688,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36164,230.0,-122.461,37.5991,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36165,230.0,-122.379,37.6337,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36166,230.0,-122.422,37.4816,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36167,230.0,-122.263,37.8753,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36168,230.0,-122.31,37.8828,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36169,230.0,-122.499,38.0316,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36170,230.0,-122.253,38.0283,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36171,230.0,-122.279,38.0273,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36172,230.0,-122.387,37.6415,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36173,230.0,-122.37,38.2609,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36174,230.0,-122.271,38.1933,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36175,230.0,-122.145,37.5829,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36176,230.0,-122.233,37.5506,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36177,230.0,-122.377,37.7418,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36178,230.0,-122.296,37.54,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36179,230.0,-122.304,37.9356,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36180,230.0,-122.219,37.4127,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36181,230.0,-122.207,37.4168,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36182,230.0,-122.218,37.9305,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36183,230.0,-122.247,37.8575,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36184,230.0,-122.348,37.9578,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36185,230.0,-122.19,38.0016,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36186,230.0,-122.28,37.9755,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36187,230.0,-122.332,37.9852,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36188,230.0,-122.207,37.7312,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36189,230.0,-122.195,37.72,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36190,230.0,-122.263,37.9047,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36191,230.0,-122.209,37.5298,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36192,230.0,-122.309,37.4286,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36193,230.0,-122.317,37.5426,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36194,230.0,-122.279,38.2484,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36195,230.0,-122.254,37.9341,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36196,230.0,-122.18,38.0198,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36197,230.0,-122.166,37.8098,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36198,230.0,-122.177,38.1063,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36199,230.0,-122.204,38.1207,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36200,230.0,-122.265,37.4904,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36201,230.0,-122.161,37.663,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36202,230.0,-122.25,37.8867,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36203,230.0,-122.232,37.7954,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36204,230.0,-122.143,37.7329,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36205,230.0,-122.234,37.717,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36206,230.0,-122.281,38.3965,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36207,230.0,-122.157,38.3932,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36208,230.0,-122.277,37.9036,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36209,230.0,-122.201,37.8367,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36210,230.0,-122.126,37.5549,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36211,230.0,-122.224,37.5399,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36212,230.0,-122.267,38.1076,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36213,230.0,-122.283,38.1089,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36214,230.0,-122.282,37.7901,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36215,230.0,-122.226,37.7355,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36216,230.0,-122.305,37.7863,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36217,230.0,-122.108,37.7318,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36218,230.0,-122.119,37.8128,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36219,230.0,-122.211,37.8315,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36220,230.0,-122.132,37.8579,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36221,230.0,-122.15,38.1827,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36222,230.0,-122.179,38.2092,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36223,230.0,-122.141,37.5908,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36224,230.0,-122.185,37.5157,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36225,230.0,-122.242,37.8711,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36226,230.0,-122.081,37.7408,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36227,230.0,-122.204,37.6974,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36228,230.0,-122.093,37.41,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36229,230.0,-122.272,37.5458,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36230,230.0,-122.176,37.3226,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36231,230.0,-122.175,37.7133,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36232,230.0,-122.21,37.6983,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36233,230.0,-122.222,37.7188,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36234,230.0,-122.132,37.8448,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36235,230.0,-122.205,37.3536,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36236,230.0,-122.112,37.1513,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36237,230.0,-122.113,37.329,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36238,230.0,-122.065,38.0655,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36239,230.0,-122.074,37.9634,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36240,230.0,-122.219,38.0706,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36241,230.0,-122.128,38.0003,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36242,230.0,-122.04,38.3445,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36243,230.0,-122.164,38.2467,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36244,230.0,-122.109,37.7728,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36245,230.0,-122.051,37.6284,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36246,230.0,-122.21,37.8605,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36247,230.0,-122.13,37.369,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36248,230.0,-122.103,37.6521,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36249,230.0,-122.206,37.5143,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36250,230.0,-122.118,37.7789,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36251,230.0,-122.124,37.7417,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36252,230.0,-122.132,37.0109,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36253,230.0,-122.173,37.0447,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36254,230.0,-122.148,37.4838,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36255,230.0,-122.068,37.4902,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36256,230.0,-122.142,37.7767,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36257,230.0,-122.065,37.847,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36258,230.0,-122.052,37.4542,PQ,,Western,True,True,US,,AC,None,1.0,0.0,inf,
36259,230.0,-122.096,37.5197,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36260,230.0,-122.019,37.2923,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36261,230.0,-122.11,37.3674,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36262,230.0,-122.137,37.3101,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36263,230.0,-122.146,37.6978,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36264,230.0,-122.015,37.6649,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36265,230.0,-122.056,37.4055,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36266,230.0,-122.15,37.2992,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36267,230.0,-122.032,38.528,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36268,230.0,-122.032,37.7857,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36269,230.0,-122.099,37.7542,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36270,230.0,-121.978,37.9213,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36271,230.0,-122.042,38.0147,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36272,230.0,-122.153,37.3979,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36273,230.0,-122.101,37.8727,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36274,230.0,-122.105,37.4528,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
36275,230.0,-122.039,37.4199,PQ,,Western,True,True,CISO-PGAE,,AC,None,1.0,0.0,inf,
