Line,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel,type,g,s_nom_extendable,s_nom_min,s_nom_max,capital_cost,build_year,lifetime,carrier,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,x1,y1,x2,y2
1122,35749,35778,1.068444576,4.118836320000001,5.717286284394035e-07,144.84794493537007,1.0,9.563809370140342,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.197,45.7648,-119.313,45.794
1123,35750,35787,0.5909734080000001,3.1287006720000003,6.897710565007352e-07,144.84794493537007,1.0,11.376346343498989,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.225,45.8201,-119.37,45.8042
1124,35751,35752,4.441365504,25.811171136000002,5.550094517958412e-06,144.84794493537007,1.0,91.5957529914793,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.99,44.4751,-118.878,43.6553
1125,35751,35753,4.79070864,29.407897152,4.67548834278513e-06,144.84794493537007,1.0,101.41554649542007,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.99,44.4751,-118.783,45.3753
1126,35752,39413,3.4422410880000003,15.962985504000002,1.5266960722537283e-05,144.84794493537007,1.0,119.49524748177743,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.878,43.6553,-117.397,43.5821
1127,35753,35754,2.644221312,15.978373055999997,1.0380172232724216e-06,144.84794493537007,1.0,32.39412416115274,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.783,45.3753,-118.889,45.657
1128,35753,35806,3.3174647999999998,18.812272608,3.027095148078135e-06,144.84794493537007,1.0,63.151045174017604,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.783,45.3753,-119.418,45.7286
1129,35754,35795,1.88764128,12.094158815999998,1.3782818735559755e-06,144.84794493537007,1.0,35.763286588927244,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.889,45.657,-118.66,45.9362
1130,35755,35761,1.3766526720000003,9.24167232,1.3969334173492964e-05,144.84794493537007,1.0,85.28521898676509,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.277,45.8727,-117.683,45.2283
1131,35756,35757,0.272405376,1.098762624,2.9447595043058184e-07,144.84794493537007,1.0,3.8660114588605077,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.329,46.178,-118.296,46.1518
1132,35757,35812,0.9712440000000152,10.124742600000156,1.6988699852972326e-06,905.2996558460629,1.0,32.51746968589473,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.296,46.1518,-118.591,45.943
1133,35758,35759,3.364389215999999,14.877325152,2.4860323461457674e-06,144.84794493537007,1.0,44.007872628121724,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.2,45.3353,-117.846,45.6436
1134,35759,35763,2.6862704639999997,12.363669503999999,2.5683679899180847e-06,144.84794493537007,1.0,43.04578557498988,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.846,45.6436,-117.293,45.6648
1135,35759,35804,1.6717584959999998,12.444873119999997,5.792480571308549e-06,144.84794493537007,1.0,64.3940929373798,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.846,45.6436,-118.591,45.8992
1136,35760,35761,2.615274432,12.466202400000002,2.149968494013863e-06,144.84794493537007,1.0,39.456468887686555,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.705,44.8738,-117.683,45.2283
1137,35760,35762,3.672292608000029,18.71705260800015,8.027725267800945e-06,144.84794493537007,1.0,91.79286605255815,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.705,44.8738,-117.297,44.1013
1138,35760,35773,1.571967936,10.346833728,8.956101659315269e-07,144.84794493537007,1.0,25.075587471267724,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.705,44.8738,-117.816,45.0852
1139,35762,35824,0.6017904000000638,3.2281865280003417,1.1518588531822267e-06,144.84794493537007,1.0,16.19566532407617,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.297,44.1013,-117.468,44.0231
1140,35762,39413,3.0939644160000146,15.592617792000075,3.0422180214240847e-06,144.84794493537007,1.0,58.28678659876074,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.297,44.1013,-117.397,43.5821
1141,35763,35765,1.2957537600000002,6.4869958080000005,2.8027725267800883e-06,144.84794493537007,1.0,32.983543279473054,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.293,45.6648,-116.946,45.4945
1142,35763,39422,2.6561047680000005,15.114537216000002,3.382482671707624e-06,144.84794493537007,1.0,56.945621000270364,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.293,45.6648,-116.974,46.1263
1143,35764,35824,1.7013147840000002,10.230132096,1.5043058181054402e-06,144.84794493537007,1.0,34.884296457143435,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-117.468,44.0231
1144,35764,39417,1.8411739200000001,9.318457728000002,1.4559966393614788e-06,144.84794493537007,1.0,29.292653194880586,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-117.026,44.2989
1145,35764,39421,1.4907643200000003,8.741500704000002,1.4307918504515859e-06,144.84794493537007,1.0,26.288593625136674,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-116.971,43.8032
1146,35764,39473,2.683223424,18.366033600000005,4.646922915353918e-06,144.84794493537007,1.0,77.89315593933281,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-116.059,44.0017
1147,35764,39539,2.175777,24.377272200000004,6.0306658265070365e-06,905.2996558460629,1.0,96.42860498538141,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-116.058,43.528
1148,35764,39548,2.0881746000000003,27.012009599999995,4.5638815374921235e-06,905.2996558460629,1.0,89.7318053994651,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-116.897,44.8367
1149,35764,39572,0.222155723581712,1.982164830050152,3.709304767905902e-06,1050.147600781433,1.0,22.36842239451109,2.61,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.032,44.0355,-116.82,43.9044
1150,35765,39478,8.511753888000001,54.839102399999994,3.500525099768956e-06,144.84794493537007,1.0,119.19609943124686,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.946,45.4945,-115.941,46.3069
1151,35765,39548,2.8081520639999997,14.509090368,5.613106490233144e-06,144.84794493537007,1.0,73.24482891846868,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.946,45.4945,-116.897,44.8367
1152,35766,35784,2.357647199999942,26.575901999999346,3.2821340054609565e-06,905.2996558460629,1.0,70.304690440004,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.041,44.286,-121.277,44.6058
1153,35766,35786,1.5268717440000892,9.04483353600053,9.582020583911503e-07,144.84794493537007,1.0,23.664369800414832,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.041,44.286,-122.244,44.1307
1154,35766,35814,1.0683684000000446,12.130075800000506,2.6870993488763986e-06,905.2996558460629,1.0,44.279947804886554,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.041,44.286,-122.549,44.4494
1155,35767,35799,1.156046976,4.0449456,2.276832598193657e-07,144.84794493537007,1.0,5.924757971931578,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.125,45.7119,-120.201,45.7167
1156,35768,35791,0.5408496,7.097698800000001,1.1699726948120143e-06,905.2996558460629,1.0,23.148504591872342,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.07,42.0936,-121.811,42.1739
1157,35768,35859,3.3634751039999995,16.971403392,2.297836588951901e-06,144.84794493537007,1.0,53.133379019752795,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.07,42.0936,-122.344,41.6615
1158,35768,36007,3.304134,37.727116200000005,8.14020583910943e-06,905.2996558460629,1.0,134.76669040965692,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.07,42.0936,-121.804,40.8981
1159,35768,36040,0.7341462000000001,9.0611352,1.5516740180634323e-06,905.2996558460629,1.0,27.159216045053462,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.07,42.0936,-122.358,41.9757
1160,35769,35813,0.07480483200000002,0.536126688,3.6546943919344674e-08,144.84794493537007,1.0,0.7389900313987954,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.172,46.1789,-123.174,46.1724
1161,35769,35825,0.028756440000000005,0.171396,1.2077294685990339e-08,144.84794493537007,1.0,0.0,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.172,46.1789,-123.172,46.1789
1162,35770,35812,0.4884786000000074,5.434205400000082,1.2203822726318187e-06,905.2996558460629,1.0,19.040205985186844,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.816,46.0128,-118.591,45.943
1163,35771,35799,0.441211392,2.839231872,4.083175803402646e-07,144.84794493537007,1.0,7.172867677285007,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.21,45.6525,-120.201,45.7167
1164,35771,35807,0.42003446399999994,1.65911328,2.4994749002310434e-07,144.84794493537007,1.0,3.8899387391534375,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.21,45.6525,-120.26,45.651
1165,35772,35778,0.18727200000000002,4.9954806000000005,1.1065145884061685e-06,4451.199253035179,1.0,16.29279807419461,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.299,45.9402,-119.313,45.794
1166,35772,35787,0.3123216,3.813560999999999,1.1235958832178113e-06,905.2996558460629,1.0,16.090550966720283,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.299,45.9402,-119.37,45.8042
1167,35772,35826,0.5384070000000182,15.595075800000526,2.0330642060746554e-06,4451.199253035179,1.0,48.129650328700905,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.299,45.9402,-119.809,45.6932
1168,35773,35812,2.9346803999999844,34.341092999999816,6.255694181894527e-06,905.2996558460629,1.0,112.88993123872125,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.816,45.0852,-118.591,45.943
1169,35773,39548,1.8415548,20.619891,4.274933837429111e-06,905.2996558460629,1.0,77.40646065848325,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.816,45.0852,-116.897,44.8367
1170,35774,35777,0.6046469999999999,7.671875399999999,9.445410628019321e-07,905.2996558460629,1.0,20.88461344246762,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.504,45.5836,-120.694,45.7164
1171,35774,35785,0.7079797440000001,4.303334592000001,3.4614576769586225e-07,144.84794493537007,1.0,8.928731870545251,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.504,45.5836,-120.574,45.52
1172,35774,35799,0.308106528,1.6235136959999998,7.628229363579079e-06,434.5438348061102,1.0,27.816135341846454,1.08,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.504,45.5836,-120.201,45.7167
1173,35774,35807,0.5037138,6.125502600000001,1.066733879437093e-06,905.2996558460629,1.0,20.403386527201082,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.504,45.5836,-120.26,45.651
1174,35775,35800,1.3892597999999998,17.1576918,2.561344255408527e-06,905.2996558460629,1.0,57.96632694887323,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.251,44.7224,-122.28,45.2433
1175,35775,35814,0.9341082000000003,11.6254098,1.8309430791850452e-06,905.2996558460629,1.0,38.450365842745114,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.251,44.7224,-122.549,44.4494
1176,35777,35782,0.42372899999999997,5.280901199999999,4.4259609325771895e-07,905.2996558460629,1.0,9.928646345718652,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.694,45.7164,-120.603,45.6537
1177,35777,35784,1.5496758,41.686747200000006,8.168017429193899e-06,4451.199253035179,1.0,131.6802938011944,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.694,45.7164,-121.277,44.6058
1178,35777,35808,0.2958367304861928,5.767278718153527,3.64692233715892e-06,5356.498908881242,1.0,36.11151882999556,13.312854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.694,45.7164,-121.135,45.614
1179,35777,35826,0.8333603999999762,24.822903599999293,2.9961809560424628e-06,4451.199253035179,1.0,68.7714584553567,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.694,45.7164,-119.809,45.6932
1180,35778,35787,0.13140359999999998,1.5920784000000001,2.410249947490023e-07,905.2996558460629,1.0,4.562017970190595,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.313,45.794,-119.37,45.8042
1181,35778,35826,0.37454400000001775,10.655776800000503,2.166865735401016e-06,4451.199253035179,1.0,40.08814208423726,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.313,45.794,-119.809,45.6932
1182,35779,35813,0.875871648,4.8703887360000016,1.122033186305398e-06,144.84794493537007,1.0,18.060598135196173,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.407,46.154,-123.174,46.1724
1183,35780,35798,1.2402976320000552,8.609106816000383,2.4692291535392824e-06,144.84794493537007,1.0,34.84912758739725,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.424,43.7107,-122.753,43.9153
1184,35781,35811,1.869968448,11.702461823999998,1.2505776097458516e-06,144.84794493537007,1.0,30.329650580066282,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.279,45.2766,-120.48,45.51
1185,35781,35823,0.9308707200000002,5.085966816,4.700693131695022e-07,144.84794493537007,1.0,8.313945491066363,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.279,45.2766,-120.174,45.2881
1186,35782,35807,0.66654,7.6004604,1.237992018483512e-06,905.2996558460629,1.0,26.66182297178857,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.603,45.6537,-120.26,45.651
1187,35782,35817,0.8537806079999998,3.089393856,6.385213190506196e-07,144.84794493537007,1.0,9.228657281261084,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.603,45.6537,-120.593,45.571
1188,35783,35791,0.055303776000000006,0.299828736,2.3524469649233354e-08,144.84794493537007,1.0,0.28093606425753637,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.814,42.1727,-121.811,42.1739
1189,35784,35791,1.4443353,44.341327799999995,2.542089623649024e-05,8902.398506070358,1.0,273.83410037252804,22.12570888468809,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.277,44.6058,-121.811,42.1739
1190,35784,35798,1.4419944000000176,42.384335400000516,8.566852065445018e-06,4451.199253035179,1.0,140.39253727067646,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.277,44.6058,-122.753,43.9153
1191,35784,35818,1.0378218240000001,5.344051103999999,5.351816845200588e-07,144.84794493537007,1.0,10.502407046233984,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.277,44.6058,-121.231,44.6944
1192,35784,35823,1.3858127999999998,38.21285159999999,6.36306377888846e-06,4451.199253035179,1.0,115.28539217761603,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.277,44.6058,-120.174,45.2881
1193,35784,35826,1.8867653999999847,50.689848599999586,1.009343073176975e-05,4451.199253035179,1.0,166.94682639498072,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.277,44.6058,-119.809,45.6932
1194,35785,35796,3.7713214080000004,18.592581024000005,2.170552404956942e-06,144.84794493537007,1.0,47.727431947807226,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.574,45.52,-119.991,45.6533
1195,35785,35811,1.039497696,4.725806688000001,3.11699222852342e-07,144.84794493537007,1.0,7.4081043000323765,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.574,45.52,-120.48,45.51
1196,35785,35817,0.681165792,2.9903650560000004,2.755723587481622e-07,144.84794493537007,1.0,5.860788246407049,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.574,45.52,-120.593,45.571
1197,35787,35821,0.8017524,8.6916816,1.0530896870405378e-06,905.2996558460629,1.0,24.053622236508136,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.37,45.8042,-119.674,45.848
1198,35788,35801,0.9769572000000001,11.850128999999997,1.3532619197647552e-06,905.2996558460629,1.0,32.0525914397381,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.835,44.9716,-116.701,45.2439
1199,35788,39477,6.089357087999999,26.722083743999995,2.452846040747742e-06,144.84794493537007,1.0,67.87904184508133,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.835,44.9716,-116.103,44.6507
1200,35788,39548,0.3750654114778548,3.6471011335469705,1.4703129594622977e-06,1050.147600781433,1.0,15.774965620421845,2.61,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.835,44.9716,-116.897,44.8367
1201,35788,39572,3.6059814000000006,38.011824000000004,6.711195127074145e-06,905.2996558460629,1.0,118.67320072615544,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.835,44.9716,-116.82,43.9044
1202,35789,35798,3.197487599999969,32.634750599999684,5.1552867044738e-06,905.2996558460629,1.0,106.25944162176242,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.416,43.0895,-122.753,43.9153
1203,35790,35806,1.6735867200000873,9.682883712000505,9.136735979836643e-07,144.84794493537007,1.0,23.880447247680927,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.674,45.848,-119.418,45.7286
1204,35790,35821,0.03865932,0.12454775999999998,1.5227893299726948e-08,144.84794493537007,1.0,2.09387088495039e-12,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.674,45.848,-119.674,45.848
1205,35791,35926,3.8925935999999997,19.181269152000002,3.3740810754043266e-06,144.84794493537007,1.0,63.96498849071317,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.811,42.1739,-121.418,41.6785
1206,35791,36013,0.6835428,19.946808900000008,1.7281284975863985e-05,8902.398506070358,1.0,132.09400064028284,22.12570888468809,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.811,42.1739,-121.975,40.9923
1207,35791,36035,2.172355199999991,58.74722639999976,7.6104062540048374e-06,4451.199253035179,1.0,169.76163314222006,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.811,42.1739,-122.422,40.7175
1208,35792,35798,0.5770331999999502,6.810134399999412,1.3267800882166468e-06,905.2996558460629,1.0,22.620471648093293,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.956,44.0569,-122.753,43.9153
1209,35792,35814,1.3854510000000146,13.954491000000147,2.8644738500315364e-06,905.2996558460629,1.0,54.36491404410074,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.956,44.0569,-122.549,44.4494
1210,35793,35807,0.56217888,2.1601990079999998,3.478260869565217e-07,144.84794493537007,1.0,5.283915968695232,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120.318,45.6758,-120.26,45.651
1211,35794,41077,4.2848999999999995,38.088,0.0,905.2996558460629,1.0,40.36236057867519,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.932,44.6119,-124.434329,44.675332
1212,35795,35812,0.34401081599999367,1.9193304959999644,2.7935307708464095e-07,144.84794493537007,1.0,5.388857274487017,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.66,45.9362,-118.591,45.943
1213,35796,35799,0.8329083839999999,3.9654178559999993,1.0926275992438561e-06,144.84794493537007,1.0,17.771144862522515,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119.991,45.6533,-120.201,45.7167
1214,35797,35819,0.9229484160000163,4.770750528000085,6.25120772946871e-06,144.84794493537007,1.0,40.00973608491995,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.07,45.122,-122.083,45.4817
1215,35798,35808,1.226631599999997,35.10881819999991,6.103238925199694e-06,4451.199253035179,1.0,228.0139094014016,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.753,43.9153,-121.135,45.614
1216,35798,35816,2.649972600000023,29.71149660000026,3.2524259609326054e-06,905.2996558460629,1.0,75.58373466801291,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.753,43.9153,-122.447,43.2727
